time,open,high,low,close,volume
2025-12-01 09:15:00+00:00,1.32221,1.32249,1.3217,1.32187,914
2025-12-01 09:20:00+00:00,1.32186,1.32262,1.32186,1.3226,665
2025-12-01 09:25:00+00:00,1.3226,1.32269,1.32242,1.32264,604
2025-12-01 09:30:00+00:00,1.32264,1.32275,1.32241,1.32275,569
2025-12-01 09:35:00+00:00,1.32274,1.32298,1.32239,1.3227,772
2025-12-01 09:40:00+00:00,1.32271,1.32306,1.32233,1.32302,811
2025-12-01 09:45:00+00:00,1.32301,1.32338,1.3229,1.32325,731
2025-12-01 09:50:00+00:00,1.32325,1.32346,1.32293,1.32294,664
2025-12-01 09:55:00+00:00,1.32294,1.32335,1.32271,1.32324,675
2025-12-01 10:00:00+00:00,1.32322,1.32325,1.32282,1.32321,696
2025-12-01 10:05:00+00:00,1.32319,1.32327,1.32263,1.32294,711
2025-12-01 10:10:00+00:00,1.32286,1.32315,1.32278,1.32288,680
2025-12-01 10:15:00+00:00,1.3229,1.32293,1.32227,1.32234,671
2025-12-01 10:20:00+00:00,1.32232,1.32269,1.32217,1.32249,633
2025-12-01 10:25:00+00:00,1.32252,1.32285,1.32244,1.32272,678
2025-12-01 10:30:00+00:00,1.32272,1.32304,1.32264,1.32267,584
2025-12-01 10:35:00+00:00,1.32268,1.32285,1.32253,1.3227,531
2025-12-01 10:40:00+00:00,1.32271,1.32272,1.32184,1.3219,711
2025-12-01 10:45:00+00:00,1.32191,1.32231,1.32171,1.32231,606
2025-12-01 10:50:00+00:00,1.32231,1.32285,1.32231,1.32272,544
2025-12-01 10:55:00+00:00,1.32273,1.32294,1.32261,1.32276,681
2025-12-01 11:00:00+00:00,1.32277,1.32285,1.3224,1.32277,640
2025-12-01 11:05:00+00:00,1.32276,1.32278,1.32237,1.32264,573
2025-12-01 11:10:00+00:00,1.32262,1.32265,1.32199,1.32212,638
2025-12-01 11:15:00+00:00,1.32209,1.32275,1.32203,1.32253,592
2025-12-01 11:20:00+00:00,1.32254,1.32325,1.32248,1.32313,592
2025-12-01 11:25:00+00:00,1.32312,1.3232,1.32273,1.32292,568
2025-12-01 11:30:00+00:00,1.32293,1.3236,1.32291,1.32334,608
2025-12-01 11:35:00+00:00,1.32333,1.32357,1.32329,1.32332,422
2025-12-01 11:40:00+00:00,1.32333,1.32347,1.32322,1.32344,555
2025-12-01 11:45:00+00:00,1.32345,1.32345,1.32307,1.32309,640
2025-12-01 11:50:00+00:00,1.32309,1.32326,1.32292,1.32304,539
2025-12-01 11:55:00+00:00,1.32307,1.32347,1.32289,1.32331,933
2025-12-01 12:00:00+00:00,1.32331,1.32385,1.32326,1.32359,786
2025-12-01 12:05:00+00:00,1.32359,1.3239,1.32342,1.32361,624
2025-12-01 12:10:00+00:00,1.3236,1.32423,1.32351,1.3242,667
2025-12-01 12:15:00+00:00,1.32421,1.3247,1.32407,1.32466,746
2025-12-01 12:20:00+00:00,1.32466,1.32494,1.32434,1.32441,721
2025-12-01 12:25:00+00:00,1.32442,1.32468,1.32437,1.32447,641
2025-12-01 12:30:00+00:00,1.32446,1.32484,1.3244,1.32466,704
2025-12-01 12:35:00+00:00,1.32462,1.32546,1.3246,1.32532,741
2025-12-01 12:40:00+00:00,1.32531,1.32547,1.3252,1.32537,618
2025-12-01 12:45:00+00:00,1.32537,1.32617,1.32537,1.32597,667
2025-12-01 12:50:00+00:00,1.32598,1.32658,1.32598,1.32646,835
2025-12-01 12:55:00+00:00,1.32644,1.32699,1.32636,1.32667,965
2025-12-01 13:00:00+00:00,1.32668,1.32721,1.32668,1.3272,818
2025-12-01 13:05:00+00:00,1.32721,1.32749,1.32662,1.32667,1086
2025-12-01 13:10:00+00:00,1.32667,1.32708,1.32641,1.32648,885
2025-12-01 13:15:00+00:00,1.32649,1.32649,1.32598,1.32624,810
2025-12-01 13:20:00+00:00,1.32624,1.32643,1.32594,1.32608,804
2025-12-01 13:25:00+00:00,1.32609,1.32661,1.32605,1.32626,778
2025-12-01 13:30:00+00:00,1.32627,1.32651,1.32589,1.32615,915
2025-12-01 13:35:00+00:00,1.32614,1.32639,1.32606,1.32622,815
2025-12-01 13:40:00+00:00,1.32622,1.32723,1.32611,1.32712,812
2025-12-01 13:45:00+00:00,1.32711,1.32744,1.32692,1.32707,749
2025-12-01 13:50:00+00:00,1.32708,1.32709,1.32619,1.32662,862
2025-12-01 13:55:00+00:00,1.32662,1.32682,1.32648,1.32655,743
2025-12-01 14:00:00+00:00,1.32654,1.32655,1.3254,1.32543,940
2025-12-01 14:05:00+00:00,1.32542,1.32547,1.32482,1.32545,823
2025-12-01 14:10:00+00:00,1.32544,1.32572,1.32525,1.32536,741
2025-12-01 14:15:00+00:00,1.32537,1.32579,1.32529,1.32578,856
2025-12-01 14:20:00+00:00,1.32577,1.32578,1.32532,1.32546,780
2025-12-01 14:25:00+00:00,1.32547,1.3255,1.32513,1.32541,749
2025-12-01 14:30:00+00:00,1.32544,1.32564,1.32485,1.32533,1198
2025-12-01 14:35:00+00:00,1.32535,1.32539,1.32432,1.32449,1091
2025-12-01 14:40:00+00:00,1.32447,1.32532,1.32441,1.32514,876
2025-12-01 14:45:00+00:00,1.32513,1.32513,1.32449,1.32462,1166
2025-12-01 14:50:00+00:00,1.32461,1.325,1.32453,1.32474,1014
2025-12-01 14:55:00+00:00,1.32474,1.32514,1.32418,1.32439,894
2025-12-01 15:00:00+00:00,1.32548,1.32581,1.32491,1.32551,1173
2025-12-01 15:05:00+00:00,1.32551,1.32591,1.32517,1.3255,1239
2025-12-01 15:10:00+00:00,1.3255,1.3255,1.32465,1.32473,1135
2025-12-01 15:15:00+00:00,1.32474,1.32503,1.3244,1.32493,875
2025-12-01 15:20:00+00:00,1.32492,1.32533,1.32437,1.32511,929
2025-12-01 15:25:00+00:00,1.32512,1.32513,1.32445,1.32483,984
2025-12-01 15:30:00+00:00,1.32483,1.32483,1.32365,1.32366,998
2025-12-01 15:35:00+00:00,1.32367,1.32396,1.32329,1.32351,1067
2025-12-01 15:40:00+00:00,1.32351,1.32386,1.32295,1.32384,1118
2025-12-01 15:45:00+00:00,1.32383,1.3244,1.3236,1.32418,996
2025-12-01 15:50:00+00:00,1.32417,1.32496,1.32391,1.32462,1156
2025-12-01 15:55:00+00:00,1.32462,1.32534,1.32447,1.32515,1217
2025-12-01 16:00:00+00:00,1.32514,1.32522,1.32486,1.32493,1038
2025-12-01 16:05:00+00:00,1.32494,1.32496,1.32431,1.32433,1011
2025-12-01 16:10:00+00:00,1.32432,1.32446,1.32352,1.3236,922
2025-12-01 16:15:00+00:00,1.3236,1.3237,1.32285,1.32294,856
2025-12-01 16:20:00+00:00,1.32293,1.32305,1.32269,1.32276,898
2025-12-01 16:25:00+00:00,1.32276,1.32284,1.3222,1.32234,760
2025-12-01 16:30:00+00:00,1.32234,1.32292,1.32234,1.32282,771
2025-12-01 16:35:00+00:00,1.32282,1.32326,1.3227,1.32282,711
2025-12-01 16:40:00+00:00,1.32283,1.32333,1.32274,1.32332,823
2025-12-01 16:45:00+00:00,1.32331,1.32334,1.32271,1.32292,822
2025-12-01 16:50:00+00:00,1.32293,1.32299,1.32259,1.32274,626
2025-12-01 16:55:00+00:00,1.32274,1.32293,1.32251,1.32263,846
2025-12-01 17:00:00+00:00,1.32263,1.32314,1.32262,1.32282,629
2025-12-01 17:05:00+00:00,1.32282,1.32305,1.32246,1.32252,645
2025-12-01 17:10:00+00:00,1.32241,1.32293,1.32239,1.32244,655
2025-12-01 17:15:00+00:00,1.32245,1.32252,1.32208,1.32234,651
2025-12-01 17:20:00+00:00,1.32232,1.32247,1.32213,1.32222,487
2025-12-01 17:25:00+00:00,1.32222,1.32276,1.32216,1.32275,603
2025-12-01 17:30:00+00:00,1.32275,1.3229,1.32261,1.32274,588
2025-12-01 17:35:00+00:00,1.32274,1.32306,1.3227,1.32305,429
2025-12-01 17:40:00+00:00,1.32305,1.32308,1.32285,1.32295,527
2025-12-01 17:45:00+00:00,1.32295,1.32296,1.32244,1.32272,605
2025-12-01 17:50:00+00:00,1.32267,1.32267,1.32222,1.32224,664
2025-12-01 17:55:00+00:00,1.32224,1.32245,1.32211,1.32239,393
2025-12-01 18:00:00+00:00,1.3224,1.3227,1.32212,1.32262,688
2025-12-01 18:05:00+00:00,1.32262,1.32273,1.32244,1.32244,454
2025-12-01 18:10:00+00:00,1.32243,1.32246,1.32221,1.32235,355
2025-12-01 18:15:00+00:00,1.32235,1.32236,1.32191,1.32192,370
2025-12-01 18:20:00+00:00,1.32193,1.32193,1.32123,1.32131,652
2025-12-01 18:25:00+00:00,1.32125,1.32152,1.32125,1.32135,446
2025-12-01 18:30:00+00:00,1.32134,1.32152,1.32121,1.32145,414
2025-12-01 18:35:00+00:00,1.32144,1.32165,1.32131,1.32162,368
2025-12-01 18:40:00+00:00,1.32163,1.32163,1.32149,1.32161,319
2025-12-01 18:45:00+00:00,1.32162,1.32167,1.32136,1.32145,456
2025-12-01 18:50:00+00:00,1.32145,1.32175,1.32144,1.32173,391
2025-12-01 18:55:00+00:00,1.32173,1.32177,1.32144,1.32147,498
2025-12-01 19:00:00+00:00,1.32146,1.32147,1.3212,1.32122,591
2025-12-01 19:05:00+00:00,1.32122,1.3213,1.32103,1.32112,389
2025-12-01 19:10:00+00:00,1.32113,1.32113,1.32089,1.32102,412
2025-12-01 19:15:00+00:00,1.32101,1.32109,1.32076,1.32093,476
2025-12-01 19:20:00+00:00,1.32095,1.32113,1.3208,1.32083,431
2025-12-01 19:25:00+00:00,1.32082,1.32125,1.32082,1.32104,521
2025-12-01 19:30:00+00:00,1.32103,1.32109,1.3209,1.32098,494
2025-12-01 19:35:00+00:00,1.32098,1.32125,1.32095,1.32112,446
2025-12-01 19:40:00+00:00,1.32113,1.32119,1.32095,1.32101,381
2025-12-01 19:45:00+00:00,1.32102,1.3213,1.32101,1.32122,373
2025-12-01 19:50:00+00:00,1.32123,1.32139,1.32101,1.32103,499
2025-12-01 19:55:00+00:00,1.32102,1.32124,1.32087,1.32122,571
2025-12-01 20:00:00+00:00,1.3212,1.32141,1.32119,1.32131,406
2025-12-01 20:05:00+00:00,1.32131,1.32135,1.32104,1.32114,338
2025-12-01 20:10:00+00:00,1.32115,1.32133,1.32115,1.32126,204
2025-12-01 20:15:00+00:00,1.32126,1.32126,1.32099,1.32109,268
2025-12-01 20:20:00+00:00,1.32108,1.32125,1.32106,1.32113,240
2025-12-01 20:25:00+00:00,1.32114,1.32115,1.32097,1.321,338
2025-12-01 20:30:00+00:00,1.321,1.32116,1.32087,1.32115,279
2025-12-01 20:35:00+00:00,1.32115,1.32125,1.32111,1.32123,264
2025-12-01 20:40:00+00:00,1.32122,1.32123,1.32104,1.32113,342
2025-12-01 20:45:00+00:00,1.32114,1.32115,1.32106,1.32112,288
2025-12-01 20:50:00+00:00,1.32113,1.32125,1.32112,1.32124,227
2025-12-01 20:55:00+00:00,1.32125,1.32134,1.32117,1.32125,379
2025-12-01 21:00:00+00:00,1.32124,1.32133,1.32122,1.32129,267
2025-12-01 21:05:00+00:00,1.32128,1.32141,1.32124,1.32124,142
2025-12-01 21:10:00+00:00,1.32123,1.32126,1.32101,1.32113,176
2025-12-01 21:15:00+00:00,1.32112,1.32118,1.32106,1.32112,95
2025-12-01 21:20:00+00:00,1.3211,1.32132,1.32095,1.32132,137
2025-12-01 21:25:00+00:00,1.32133,1.32136,1.32132,1.32133,96
2025-12-01 21:30:00+00:00,1.32134,1.32134,1.32128,1.32128,144
2025-12-01 21:35:00+00:00,1.32129,1.32131,1.32124,1.32125,184
2025-12-01 21:40:00+00:00,1.32124,1.32125,1.32121,1.32122,44
2025-12-01 21:45:00+00:00,1.32123,1.32132,1.32123,1.32126,210
2025-12-01 21:50:00+00:00,1.32123,1.32139,1.32123,1.32133,459
2025-12-01 21:55:00+00:00,1.32135,1.32139,1.32089,1.32101,699
2025-12-01 22:05:00+00:00,1.32099,1.3214,1.32099,1.3214,4
2025-12-01 22:10:00+00:00,1.32136,1.32136,1.32087,1.32087,28
2025-12-01 22:15:00+00:00,1.32088,1.32089,1.32088,1.32088,6
2025-12-01 22:20:00+00:00,1.32087,1.32089,1.32085,1.32085,8
2025-12-01 22:25:00+00:00,1.32086,1.32089,1.32086,1.32089,6
2025-12-01 22:30:00+00:00,1.32088,1.32091,1.32088,1.32089,18
2025-12-01 22:35:00+00:00,1.32087,1.32088,1.32081,1.32085,29
2025-12-01 22:40:00+00:00,1.32085,1.3209,1.32081,1.32082,42
2025-12-01 22:45:00+00:00,1.3209,1.3209,1.32081,1.32087,49
2025-12-01 22:50:00+00:00,1.3208,1.32091,1.3208,1.32081,45
2025-12-01 22:55:00+00:00,1.32084,1.32107,1.32052,1.32071,128
2025-12-01 23:00:00+00:00,1.3204,1.32117,1.3204,1.32097,110
2025-12-01 23:05:00+00:00,1.32096,1.32097,1.32094,1.32094,11
2025-12-01 23:10:00+00:00,1.32104,1.32117,1.32099,1.32116,52
2025-12-01 23:15:00+00:00,1.32114,1.32118,1.32102,1.32116,163
2025-12-01 23:20:00+00:00,1.32114,1.32121,1.32112,1.32113,94
2025-12-01 23:25:00+00:00,1.32113,1.32116,1.32109,1.32115,20
2025-12-01 23:30:00+00:00,1.32114,1.32114,1.32103,1.32104,35
2025-12-01 23:35:00+00:00,1.32103,1.32112,1.32103,1.3211,59
2025-12-01 23:40:00+00:00,1.32111,1.32111,1.321,1.32103,136
2025-12-01 23:45:00+00:00,1.32102,1.32102,1.32092,1.32094,94
2025-12-01 23:50:00+00:00,1.32093,1.321,1.3209,1.32092,115
2025-12-01 23:55:00+00:00,1.32093,1.32093,1.32082,1.32083,165
2025-12-02 00:00:00+00:00,1.32084,1.32114,1.32082,1.32104,226
2025-12-02 00:05:00+00:00,1.32103,1.32106,1.32092,1.32094,100
2025-12-02 00:10:00+00:00,1.32095,1.32103,1.32093,1.32095,111
2025-12-02 00:15:00+00:00,1.32094,1.32095,1.32083,1.32085,93
2025-12-02 00:20:00+00:00,1.32084,1.32085,1.32072,1.32073,133
2025-12-02 00:25:00+00:00,1.32074,1.32075,1.32066,1.32066,97
2025-12-02 00:30:00+00:00,1.32066,1.32073,1.32047,1.32067,232
2025-12-02 00:35:00+00:00,1.32067,1.32076,1.32064,1.32074,258
2025-12-02 00:40:00+00:00,1.32075,1.32075,1.32062,1.32065,256
2025-12-02 00:45:00+00:00,1.32064,1.32073,1.32063,1.32067,321
2025-12-02 00:50:00+00:00,1.32066,1.32066,1.32047,1.32055,428
2025-12-02 00:55:00+00:00,1.32055,1.32069,1.3205,1.3206,425
2025-12-02 01:00:00+00:00,1.32062,1.32063,1.32044,1.32055,533
2025-12-02 01:05:00+00:00,1.32054,1.32073,1.32049,1.32053,378
2025-12-02 01:10:00+00:00,1.32054,1.32059,1.32036,1.32041,343
2025-12-02 01:15:00+00:00,1.32042,1.32042,1.32025,1.32035,376
2025-12-02 01:20:00+00:00,1.32036,1.32046,1.32031,1.32032,280
2025-12-02 01:25:00+00:00,1.32033,1.32062,1.32033,1.3206,237
2025-12-02 01:30:00+00:00,1.32061,1.32094,1.3206,1.32093,339
2025-12-02 01:35:00+00:00,1.32094,1.32123,1.32092,1.32122,290
2025-12-02 01:40:00+00:00,1.32119,1.32125,1.32105,1.3211,287
2025-12-02 01:45:00+00:00,1.32109,1.32126,1.32109,1.32124,285
2025-12-02 01:50:00+00:00,1.32125,1.32135,1.32123,1.32134,211
2025-12-02 01:55:00+00:00,1.32133,1.32133,1.32112,1.32114,226
2025-12-02 02:00:00+00:00,1.32115,1.32115,1.32104,1.32114,249
2025-12-02 02:05:00+00:00,1.32113,1.32116,1.32103,1.32104,172
2025-12-02 02:10:00+00:00,1.32102,1.3211,1.32101,1.32107,134
2025-12-02 02:15:00+00:00,1.32108,1.32121,1.32107,1.32114,191
2025-12-02 02:20:00+00:00,1.32113,1.32135,1.32112,1.32128,238
2025-12-02 02:25:00+00:00,1.32129,1.32135,1.32128,1.32134,171
2025-12-02 02:30:00+00:00,1.32133,1.32146,1.32122,1.32145,175
2025-12-02 02:35:00+00:00,1.32144,1.32155,1.32142,1.32153,192
2025-12-02 02:40:00+00:00,1.32152,1.32153,1.32135,1.32144,113
2025-12-02 02:45:00+00:00,1.32145,1.32164,1.32143,1.32164,128
2025-12-02 02:50:00+00:00,1.32161,1.32165,1.32147,1.32152,294
2025-12-02 02:55:00+00:00,1.32153,1.32156,1.32151,1.32154,323
2025-12-02 03:00:00+00:00,1.32153,1.32165,1.32134,1.32135,357
2025-12-02 03:05:00+00:00,1.32133,1.32143,1.32124,1.32135,294
2025-12-02 03:10:00+00:00,1.32136,1.32144,1.32132,1.32141,162
2025-12-02 03:15:00+00:00,1.32141,1.32151,1.32135,1.32145,255
2025-12-02 03:20:00+00:00,1.32144,1.32146,1.32125,1.32133,181
2025-12-02 03:25:00+00:00,1.32135,1.32144,1.32131,1.32142,350
2025-12-02 03:30:00+00:00,1.32141,1.32151,1.32132,1.32144,430
2025-12-02 03:35:00+00:00,1.32143,1.32146,1.32135,1.32145,245
2025-12-02 03:40:00+00:00,1.32144,1.32161,1.32143,1.32147,213
2025-12-02 03:45:00+00:00,1.32145,1.32165,1.32142,1.32162,376
2025-12-02 03:50:00+00:00,1.32163,1.32167,1.32155,1.32165,260
2025-12-02 03:55:00+00:00,1.32165,1.32174,1.32161,1.32165,229
2025-12-02 04:00:00+00:00,1.32166,1.32205,1.32166,1.32204,257
2025-12-02 04:05:00+00:00,1.32205,1.32212,1.32195,1.32196,207
2025-12-02 04:10:00+00:00,1.32196,1.32197,1.32191,1.32192,152
2025-12-02 04:15:00+00:00,1.32185,1.32194,1.32185,1.32194,310
2025-12-02 04:20:00+00:00,1.32193,1.32201,1.32182,1.32183,326
2025-12-02 04:25:00+00:00,1.32181,1.32185,1.32181,1.32183,242
2025-12-02 04:30:00+00:00,1.32182,1.32187,1.32175,1.32184,184
2025-12-02 04:35:00+00:00,1.32183,1.32187,1.3218,1.32187,156
2025-12-02 04:40:00+00:00,1.32186,1.32192,1.32183,1.32184,138
2025-12-02 04:45:00+00:00,1.32183,1.32184,1.3216,1.32163,142
2025-12-02 04:50:00+00:00,1.32162,1.32165,1.32161,1.32162,135
2025-12-02 04:55:00+00:00,1.32163,1.32163,1.32151,1.32154,257
2025-12-02 05:00:00+00:00,1.32153,1.32166,1.32152,1.32155,232
2025-12-02 05:05:00+00:00,1.32153,1.32153,1.3213,1.32132,227
2025-12-02 05:10:00+00:00,1.32133,1.32137,1.32121,1.32123,188
2025-12-02 05:15:00+00:00,1.32124,1.32124,1.32112,1.32113,131
2025-12-02 05:20:00+00:00,1.32114,1.32124,1.32113,1.32123,98
2025-12-02 05:25:00+00:00,1.32124,1.32126,1.3212,1.32122,194
2025-12-02 05:30:00+00:00,1.32123,1.32124,1.32113,1.32114,275
2025-12-02 05:35:00+00:00,1.32115,1.32132,1.32104,1.32131,106
2025-12-02 05:40:00+00:00,1.32131,1.32144,1.3213,1.32144,65
2025-12-02 05:45:00+00:00,1.32143,1.32157,1.32143,1.32152,195
2025-12-02 05:50:00+00:00,1.32153,1.32153,1.32141,1.32144,325
2025-12-02 05:55:00+00:00,1.32143,1.32145,1.32132,1.32138,308
2025-12-02 06:00:00+00:00,1.32136,1.32154,1.32134,1.32142,291
2025-12-02 06:05:00+00:00,1.32143,1.32144,1.3212,1.32131,210
2025-12-02 06:10:00+00:00,1.32132,1.32132,1.32089,1.32089,208
2025-12-02 06:15:00+00:00,1.3209,1.32114,1.32085,1.32114,268
2025-12-02 06:20:00+00:00,1.32114,1.32114,1.32072,1.32079,367
2025-12-02 06:25:00+00:00,1.32078,1.32093,1.32075,1.32092,545
2025-12-02 06:30:00+00:00,1.32093,1.32106,1.32082,1.32103,307
2025-12-02 06:35:00+00:00,1.32104,1.32111,1.32099,1.32103,275
2025-12-02 06:40:00+00:00,1.32102,1.32103,1.32083,1.32094,321
2025-12-02 06:45:00+00:00,1.32093,1.32126,1.32076,1.32123,577
2025-12-02 06:50:00+00:00,1.32122,1.32135,1.32111,1.32133,265
2025-12-02 06:55:00+00:00,1.32131,1.32144,1.32113,1.32123,369
2025-12-02 07:00:00+00:00,1.32122,1.32163,1.32115,1.32163,755
2025-12-02 07:05:00+00:00,1.32165,1.32176,1.32162,1.32167,365
2025-12-02 07:10:00+00:00,1.32166,1.32185,1.32145,1.32185,415
2025-12-02 07:15:00+00:00,1.32185,1.32192,1.32171,1.32183,485
2025-12-02 07:20:00+00:00,1.32183,1.32191,1.32122,1.32132,510
2025-12-02 07:25:00+00:00,1.32133,1.32145,1.32122,1.32132,365
2025-12-02 07:30:00+00:00,1.32131,1.32132,1.32085,1.32096,420
2025-12-02 07:35:00+00:00,1.32097,1.32137,1.32083,1.32136,541
2025-12-02 07:40:00+00:00,1.32137,1.32158,1.32102,1.32112,608
2025-12-02 07:45:00+00:00,1.32112,1.32136,1.32103,1.32109,531
2025-12-02 07:50:00+00:00,1.32109,1.32128,1.32101,1.32123,519
2025-12-02 07:55:00+00:00,1.32129,1.32171,1.32129,1.32147,655
2025-12-02 08:00:00+00:00,1.32148,1.32164,1.32092,1.32123,907
2025-12-02 08:05:00+00:00,1.32124,1.32133,1.32077,1.32083,705
2025-12-02 08:10:00+00:00,1.32084,1.32107,1.32073,1.32103,606
2025-12-02 08:15:00+00:00,1.32104,1.32135,1.32076,1.32104,677
2025-12-02 08:20:00+00:00,1.32103,1.32136,1.32099,1.32133,570
2025-12-02 08:25:00+00:00,1.32132,1.32164,1.32121,1.32149,658
2025-12-02 08:30:00+00:00,1.3215,1.32181,1.32141,1.3218,571
2025-12-02 08:35:00+00:00,1.32181,1.32194,1.32142,1.32165,571
2025-12-02 08:40:00+00:00,1.32167,1.32169,1.321,1.32137,535
2025-12-02 08:45:00+00:00,1.32135,1.32165,1.32115,1.32153,609
2025-12-02 08:50:00+00:00,1.32153,1.32154,1.32106,1.32112,447
2025-12-02 08:55:00+00:00,1.32113,1.32122,1.32091,1.32113,767
2025-12-02 09:00:00+00:00,1.32112,1.32148,1.32104,1.32132,772
2025-12-02 09:05:00+00:00,1.32134,1.32183,1.32111,1.32179,631
2025-12-02 09:10:00+00:00,1.32181,1.32194,1.32171,1.32183,548
2025-12-02 09:15:00+00:00,1.32184,1.32203,1.32151,1.32153,523
2025-12-02 09:20:00+00:00,1.32152,1.32153,1.32107,1.32125,522
2025-12-02 09:25:00+00:00,1.32126,1.32134,1.32103,1.32133,496
2025-12-02 09:30:00+00:00,1.32132,1.32133,1.32101,1.32115,496
2025-12-02 09:35:00+00:00,1.3212,1.32126,1.32095,1.32103,442
2025-12-02 09:40:00+00:00,1.32102,1.32115,1.3207,1.32096,550
2025-12-02 09:45:00+00:00,1.32097,1.32097,1.32006,1.32051,844
2025-12-02 09:50:00+00:00,1.32053,1.32173,1.32042,1.32162,766
2025-12-02 09:55:00+00:00,1.32161,1.32166,1.32074,1.32096,668
2025-12-02 10:00:00+00:00,1.32088,1.32115,1.31951,1.31999,734
2025-12-02 10:05:00+00:00,1.32,1.32016,1.3196,1.31971,849
2025-12-02 10:10:00+00:00,1.3197,1.31984,1.3189,1.31951,914
2025-12-02 10:15:00+00:00,1.3195,1.31957,1.3185,1.31867,1064
2025-12-02 10:20:00+00:00,1.31866,1.31867,1.31798,1.31837,869
2025-12-02 10:25:00+00:00,1.31836,1.31872,1.31813,1.31832,818
2025-12-02 10:30:00+00:00,1.31832,1.31902,1.3183,1.31889,714
2025-12-02 10:35:00+00:00,1.3189,1.31901,1.31875,1.31883,577
2025-12-02 10:40:00+00:00,1.31884,1.31902,1.31855,1.31902,568
2025-12-02 10:45:00+00:00,1.31903,1.31941,1.31901,1.3192,675
2025-12-02 10:50:00+00:00,1.31921,1.31923,1.31879,1.31894,688
2025-12-02 10:55:00+00:00,1.31893,1.31954,1.31872,1.31949,699
2025-12-02 11:00:00+00:00,1.31948,1.31958,1.31912,1.31921,764
2025-12-02 11:05:00+00:00,1.31922,1.31957,1.31913,1.31946,594
2025-12-02 11:10:00+00:00,1.31947,1.31967,1.31941,1.31942,575
2025-12-02 11:15:00+00:00,1.31942,1.31952,1.31925,1.31941,607
2025-12-02 11:20:00+00:00,1.31941,1.31987,1.31941,1.31981,440
2025-12-02 11:25:00+00:00,1.3198,1.32007,1.31964,1.32001,543
2025-12-02 11:30:00+00:00,1.32002,1.32013,1.31963,1.31975,613
2025-12-02 11:35:00+00:00,1.31976,1.31977,1.31942,1.31949,420
2025-12-02 11:40:00+00:00,1.31947,1.31981,1.3194,1.31967,538
2025-12-02 11:45:00+00:00,1.31968,1.31985,1.31949,1.31973,392
2025-12-02 11:50:00+00:00,1.31973,1.31995,1.3197,1.31977,528
2025-12-02 11:55:00+00:00,1.31976,1.32009,1.3196,1.31979,744
2025-12-02 12:00:00+00:00,1.31978,1.32,1.31955,1.31982,623
2025-12-02 12:05:00+00:00,1.31983,1.31992,1.31969,1.31982,528
2025-12-02 12:10:00+00:00,1.31983,1.31991,1.31942,1.31972,619
2025-12-02 12:15:00+00:00,1.31972,1.31988,1.31944,1.31984,556
2025-12-02 12:20:00+00:00,1.31985,1.32042,1.31977,1.32042,525
2025-12-02 12:25:00+00:00,1.32042,1.3208,1.32029,1.32055,605
2025-12-02 12:30:00+00:00,1.32056,1.32061,1.32011,1.32012,539
2025-12-02 12:35:00+00:00,1.32016,1.32052,1.32013,1.32045,465
2025-12-02 12:40:00+00:00,1.32045,1.32076,1.32026,1.32063,549
2025-12-02 12:45:00+00:00,1.32064,1.32081,1.32053,1.32057,645
2025-12-02 12:50:00+00:00,1.32057,1.32085,1.32051,1.32082,435
2025-12-02 12:55:00+00:00,1.32083,1.32094,1.32071,1.32084,599
2025-12-02 13:00:00+00:00,1.32085,1.32088,1.32044,1.32065,701
2025-12-02 13:05:00+00:00,1.32066,1.32082,1.32016,1.32031,633
2025-12-02 13:10:00+00:00,1.3203,1.32076,1.32029,1.3206,564
2025-12-02 13:15:00+00:00,1.32061,1.32075,1.32035,1.32039,549
2025-12-02 13:20:00+00:00,1.3204,1.32056,1.32023,1.32044,591
2025-12-02 13:25:00+00:00,1.32043,1.32049,1.31989,1.31993,583
2025-12-02 13:30:00+00:00,1.31992,1.32024,1.31976,1.32001,576
2025-12-02 13:35:00+00:00,1.32002,1.32026,1.31986,1.32023,603
2025-12-02 13:40:00+00:00,1.32024,1.3203,1.32009,1.32016,597
2025-12-02 13:45:00+00:00,1.32017,1.32019,1.31971,1.31973,458
2025-12-02 13:50:00+00:00,1.31971,1.32039,1.31971,1.32033,598
2025-12-02 13:55:00+00:00,1.32034,1.32061,1.32022,1.32061,863
2025-12-02 14:00:00+00:00,1.3206,1.32074,1.3204,1.3206,959
2025-12-02 14:05:00+00:00,1.32061,1.32108,1.32042,1.32051,967
2025-12-02 14:10:00+00:00,1.3205,1.32092,1.32021,1.32088,731
2025-12-02 14:15:00+00:00,1.32087,1.32092,1.32056,1.32061,784
2025-12-02 14:20:00+00:00,1.32059,1.32126,1.32046,1.32125,838
2025-12-02 14:25:00+00:00,1.32124,1.32124,1.32095,1.32105,711
2025-12-02 14:30:00+00:00,1.32104,1.32104,1.3207,1.32082,856
2025-12-02 14:35:00+00:00,1.32082,1.32096,1.32032,1.32033,876
2025-12-02 14:40:00+00:00,1.32033,1.32061,1.32008,1.32013,1013
2025-12-02 14:45:00+00:00,1.32014,1.32047,1.31989,1.3204,1109
2025-12-02 14:50:00+00:00,1.3204,1.32105,1.3204,1.32091,976
2025-12-02 14:55:00+00:00,1.32092,1.32115,1.32067,1.32101,1156
2025-12-02 15:00:00+00:00,1.32102,1.32118,1.32082,1.32107,998
2025-12-02 15:05:00+00:00,1.32107,1.32107,1.32012,1.32041,1027
